15012949590397	4531076628618,15014766543229,15873130758525,15873441726845,15013110645117,15873844674941
15012955062653	4531076628618,15014770770301,15873147601277,15873491992957,15013187060093,15014780666237
15012957389181	4531076628618,15014780666237,15873196491133,15013138760061,15014770770301,15014786793853
15012959584637	4531076628618,15014786793853,15873213268349,15014780666237
15012967285117	4531076628618,15014738362749,15014744686973
15012977017213	4531076628618,15030852288893,15013081252221,15030885450109,15014786793853
15012992909693	4531076628618,15014786793853,15014780666237,15012977017213,15030852288893
15013005820285	4531076628618,15014756876669,15873021346173,15873237254525,15873717895549,15873592623485
15013012341117	4531076628618,15014762152317,15873063158141,15873289224573,15873771241853,15873651442045
15013024596349	4531076628618,15014756876669,15873021346173,15873237254525,15873717895549,15873592623485
15013031051645	4531076628618,15014762152317,15873063158141,15873289224573,15873771241853,15873651442045
15013041242493	4531076628618,15014751895933,15012841161085,15873530134909,15014756876669
15013072273789	4531076628618,15014756876669,15873021346173,15873237254525,15873717895549,15873592623485
15013081252221	4531076628618,15030885450109,15012977017213,15030852288893,15012917477757
15013095178621	4531076628618,15014762152317,15873063158141,15873289224573,15873771241853,15873651442045
15013100945789	4531076628618,15014766543229,15873130758525,15873441726845,15013110645117,15873844674941
15013110645117	4531076628618,15014766543229,15873130758525,15873441726845,15873844674941
15013121556861	4531076628618,15014756876669,15873021346173,15873237254525,15873717895549,15873592623485
15013124047229	4531076628618,15014762152317,15873063158141,15873289224573,15873771241853,15873651442045
15013128601981	4531076628618,15014766543229,15873130758525,15873441726845,15013110645117,15873844674941
15013134238077	4531076628618,15014770770301,15873147601277,15873491992957,15013187060093,15014780666237
15013138760061	4531076628618,15014780666237,15873196491133,15014770770301,15014786793853
15013187060093	4531076628618,15014770770301,15873147601277,15873491992957,15014780666237
15013211963773	4531076628618,15014762152317,15873063158141,15873289224573,15873771241853,15873651442045
15013215928701	4531076628618,15014766543229,15873130758525,15873441726845,15013110645117,15873844674941
15013218517373	4531076628618,15014770770301,15873147601277,15873491992957,15013187060093,15014780666237
15014738362749	4531076628618,15012967285117,15014744686973
15014744686973	4531076628618,15014751895933,15014756876669,15014738362749
15014751895933	4531076628618,15012841161085,15013041242493,15873530134909,15014756876669
15014756876669	4531076628618,15873021346173,15873237254525,15873717895549,15873592623485
15014762152317	4531076628618,15873063158141,15873289224573,15873771241853,15873651442045
15014766543229	4531076628618,15873130758525,15873441726845,15013110645117,15873844674941
15014770770301	4531076628618,15873147601277,15873491992957,15013187060093,15014780666237
15014780666237	4531076628618,15873196491133,15013138760061,15014770770301,15014786793853
15014786793853	4531076628618,15873213268349,15012959584637,15014780666237
15030852288893	4531076628618,15030885450109,15012977017213,15013081252221
15030885450109	4531076628618,15030852288893,15012977017213,15013081252221
15693490061693	4716677398666,4859764048010,4782908407946,8359006863582
15693493404029	4716677398666,4859764048010,4782908407946,8359006863582
15693495042429	4716677398666,4859764048010,4782908407946,8359006863582
15693497663869	4716677398666,4859764048010,4782908407946,8359006863582
15693498614141	4716677398666,4859764048010,4782908407946,8359006863582
15693498909053	4716677398666,4859764048010,4782908407946,8359006863582
15873021346173	4531076628618,15014756876669,15873237254525,15873717895549,15873592623485
15873063158141	4531076628618,15014762152317,15873289224573,15873771241853,15873651442045
15873130758525	4531076628618,15014766543229,15873441726845,15013110645117,15873844674941
15873147601277	4531076628618,15014770770301,15873491992957,15013187060093,15014780666237
15873196491133	4531076628618,15014780666237,15013138760061,15014770770301,15014786793853
15873213268349	4531076628618,15014786793853,15012959584637,15014780666237
15873237254525	4531076628618,15014756876669,15873021346173,15873717895549,15873592623485
15873289224573	4531076628618,15014762152317,15873063158141,15873771241853,15873651442045
15873441726845	4531076628618,15014766543229,15873130758525,15013110645117,15873844674941
15873491992957	4531076628618,15014770770301,15873147601277,15013187060093,15014780666237
15873530134909	4531076628618,15014751895933,15012841161085,15013041242493,15014756876669
15873592623485	4531076628618,15014756876669,15873021346173,15873237254525,15873717895549
15873651442045	4531076628618,15014762152317,15873063158141,15873289224573,15873771241853
15873691091325	4531076628618,15014766543229,15873130758525,15873441726845,15013110645117,15873844674941
15873717895549	4531076628618,15014756876669,15873021346173,15873237254525,15873592623485
15873771241853	4531076628618,15014762152317,15873063158141,15873289224573,15873651442045
15873844674941	4531076628618,15014766543229,15873130758525,15873441726845,15013110645117
4531076628618	15014738362749,15014756876669,15014762152317,15014766543229,15014770770301
4733392650378	14941776970109,14963591840125,14963663700349
5981652025494	15011041542525,15010701738365,15010799911293,15008055558525
8318625874142	5981652025494
8381724000478	7696894492894
