14996876165501	Vibrant Color 10.28 Precious Platinum
14971012645245	Vibrant Color 10.3 Ultra Light Golden Blond
15005041197437	Vibrant Color 10.38 Ultra Light Golden Beige Blond
14970364592509	Vibrant Color 10.43 Ultra Light Copper Golden Blond
14962079826301	Vibrant Color 2.0 Very Dark Brown
14962143691133	Vibrant Color 3.0 Dark Brown
15005366550909	Vibrant Color 3.20 Dark Violet Brown
14998874161533	Vibrant Color 3.6 Deep Red Dark Brown
14963828130173	Vibrant Color 4.+ Intense Brown
14962181702013	Vibrant Color 4.0 Brown
14965990424957	Vibrant Color 4.1 Ash Brown
15005400465789	Vibrant Color 4.20 Violet Brown
14996746011005	Vibrant Color 4.27 Violet Tobacco Brown
14970902053245	Vibrant Color 4.3 Golden Brown
15000985207165	Vibrant Color 4.52 Mahogany Iridescent Brown
15002667975037	Vibrant Color 4.56 Mahogany Red Brown
14998911582589	Vibrant Color 4.6 Deep Red Brown
15001017581949	Vibrant Color 4.71 Tobacco Ash Brown
15002755498365	Vibrant Color 4.84 Beige Copper Brown
14963841040765	Vibrant Color 5.+ Intense Light Brown
14963591840125	Vibrant Color 5.0 Light Brown
14966097969533	Vibrant Color 5.1 Light Ash Brown
15693495042429	Vibrant Color 5.11 Intense Ash Light Brown
15005417505149	Vibrant Color 5.20 Light Violet Brown
14970920829309	Vibrant Color 5.3 Light Golden Brown
15001066373501	Vibrant Color 5.32 Iridescent Golden Light Brown
14996456505725	Vibrant Color 5.4 Light Copper Brown
14970138886525	Vibrant Color 5.43 Light Copper Golden Brown
15002686390653	Vibrant Color 5.56 Light Mahogany Red Brown
14998945923453	Vibrant Color 5.6 Deep Red Light Brown
15002701332861	Vibrant Color 5.64 Light Red Copper Brown
14970395689341	Vibrant Color 5.7 Light Tobacco Brown
15001081774461	Vibrant Color 5.74 Red Tobacco Light Brown
15002779681149	Vibrant Color 5.85 Mahogany Beige Light Brown
14963847561597	Vibrant Color 6.+ Intense Dark Blonde
14963640172925	Vibrant Color 6.0 Dark Blond
14966129328509	Vibrant Color 6.1 Ash Blond
14996774551933	Vibrant Color 6.29 Violet Blue Dark Blond
14970936295805	Vibrant Color 6.3 Dark Golden Blond
14996826882429	Vibrant Color 6.38 Golden Beige Dark Blond
14996511031677	Vibrant Color 6.4 Dark Copper Brown
14970164969853	Vibrant Color 6.43 Dark Copper Golden Blond
14998746071421	Vibrant Color 6.45 Dark Copper Mahogany Blond
15001108480381	Vibrant Color 6.57 Tobacco Mahogany Dark Blond
14998966403453	Vibrant Color 6.6 Deep Red Dark Blond
14996307345789	Vibrant Color 6.62 Dark Red Violet Blond
15002712932733	Vibrant Color 6.64 Dark Red Copper Brown
14970634633597	Vibrant Color 6.7 Dark Tobacco Blond
15002790920573	Vibrant Color 6.80 Natural Beige Dark Blond
14963854213501	Vibrant Color 7.+ Intense Blonde
14963663700349	Vibrant Color 7.0 Blond
14966220882301	Vibrant Color 7.1 Ash Blond
15693497663869	Vibrant Color 7.11 Intense Ash Blond
15002817560957	Vibrant Color 7.13 Golden Ash Blond
15005276406141	Vibrant Color 7.23 Violet Golden Blond
15001120407933	Vibrant Color 7.25 Mahogany Iridescent Medium Blond
14970958250365	Vibrant Color 7.3 Golden Blond
15004996501885	Vibrant Color 7.38 Golden Beige Blond
14996538982781	Vibrant Color 7.4 Copper Blond
14970189676925	Vibrant Color 7.43 Copper Golden Blond
14998782443901	Vibrant Color 7.45 Copper Mahogany Blond
14998983442813	Vibrant Color 7.6 Deep Red Blond
14996343488893	Vibrant Color 7.62 Red Violet Blond
15002726859133	Vibrant Color 7.64 Red Copper Blond
14965873574269	Vibrant Color 7.67 Tobacco Red Blond
14970657669501	Vibrant Color 7.7 Tobacco Blond
14965892415869	Vibrant Color 7.86 Red Beige Blond
14963858080125	Vibrant Color 8.+ Intense Light Blonde
14963691127165	Vibrant Color 8.0 Light Blond
14966238773629	Vibrant Color 8.1 Light Ash Blond
15002842628477	Vibrant Color 8.13 Golden Ash Light Blond
15005302817149	Vibrant Color 8.23 Light Violet Golden Blond
14970978369917	Vibrant Color 8.3 Light Golden Blond
15005016260989	Vibrant Color 8.38 Light Golden Beige Blond
14996672741757	Vibrant Color 8.4 Light Copper Blond
14970315899261	Vibrant Color 8.43 Light Copper Golden Blond
14998800990589	Vibrant Color 8.45 Light Copper Mahogany
14999010410877	Vibrant Color 8.6 Deep Red Light Blond
15002737246589	Vibrant Color 8.64 Light Red Copper Blond
14970680738173	Vibrant Color 8.7 Light Tobacco Blond
15001138266493	Vibrant Color 8.72 Iridescent Tobacco Medium Blond
14965909487997	Vibrant Color 8.74 Copper Tobacco Light Blond
15693490061693	Vibrant Color 9.+ Intense Very Light Blond
14963709903229	Vibrant Color 9.0 Very Light Blond
14966292873597	Vibrant Color 9.1 Very Light Ash Blond
15693498614141	Vibrant Color 9.11 Intense Ash Very Light Blond
15005337878909	Vibrant Color 9.23 Very Light Violet Golden Blond
14970996130173	Vibrant Color 9.3 Very Light Golden Blond
15005028221309	Vibrant Color 9.38 Very Golden Beige Blond
14970340868477	Vibrant Color 9.43 Very Light Copper Golden Blond
15002872119677	Vibrant Color 90.0 Superbleaching Natural Blond
15002904625533	Vibrant Color 90.1 Superbleaching Ash Blond
15002945552765	Vibrant Color 90.2 Superbleaching Violet Blond
15002976944509	Vibrant Color 90.3 Superbleaching Golden Blond
15003009909117	Vibrant Color 90.4 Superbleaching Copper Blond
14996850114941	Vibrant Color 90.82 Mother of Pearl
4733392650378	Vibrant Color Chart
14963869188477	Pure Pigment 0.22 Violet
14963881312637	Pure Pigment 0.33 Yellow
14963892486525	Pure Pigment 0.44 Orange
14963903824253	Pure Pigment 0.62 Red Violet
14963961987453	Pure Pigment 0.66 Red
8381724000478	Liquid Pigment .21 Violet Ash
